PID,TtlVal_AsrYr,GLA,total_returns,adj_gross_inc,agi_per_ret,perc_business_ret,perc_farm_ret,perc_umemp_ret,perc_ssn_benefits,perc_student_loans,perc_child_credits,Perc_earned_inc_tax
914452190,174800.0,1080.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
535425060,245400.0,1552.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
532376250,159100.0,925.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
535379110,200800.0,1759.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
528118010,431100.0,2515.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
528235160,252900.0,1959.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
905478030,195800.0,1716.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
902106130,134400.0,936.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
902102080,136900.0,1230.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
909176170,184800.0,2592.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
533206070,269500.0,1564.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
527302020,248500.0,1868.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
907414060,220500.0,1422.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
904301060,189600.0,1200.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
532479020,201300.0,1641.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
528110070,430500.0,1963.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
534429130,192700.0,1248.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
528365060,355600.0,2418.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
533135020,290600.0,1755.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
910203100,99600.0,672.0,3540.0,245010.0,69211.86440677967,0.02086445451206073,0.0,0.1751412429378531,0.04181870127749888,0.07062146892655367,0.007187461736255663,0.0049589812660707725
905451390,188700.0,1626.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
533213010,321800.0,1720.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
528118030,490500.0,2748.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
907200340,163700.0,894.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
528164060,576300.0,2470.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
907202010,208900.0,1174.0,1600.0,104646.0,65403.75,0.018901821378743574,0.1625,0.20625,0.056887028648968906,0.08125,0.00957513904019265,0.0035452860118876978
528186180,284200.0,1324.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
909250060,214100.0,2447.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
528315060,307200.0,2199.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
528231020,218300.0,1374.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
528456230,239500.0,1335.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
907180120,277300.0,1588.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
911370410,374000.0,1651.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
527108090,332500.0,2021.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
528222050,208200.0,1412.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
528429110,330500.0,1485.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
902328100,167300.0,1690.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
527451410,107200.0,1092.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
531477050,221337.4450219912,1502.1960784313726,12778.27130852341,958114.5930372148,75180.30906227411,0.021022168940464173,0.014219677317790686,0.13487900668165043,0.04654103143541849,0.1080494746566422,0.006514528635117242,0.0020665442572446865
914476130,192800.0,1210.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
535453020,173900.0,1256.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
535379100,165600.0,1130.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
905108190,164300.0,858.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
905201110,242700.0,1192.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
903227090,159800.0,1412.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
905107300,197900.0,1040.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
903401070,184800.0,1376.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
903230100,151200.0,1301.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
527105010,251500.0,1629.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
528480020,292300.0,1761.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
527402130,132100.0,936.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
909251080,180900.0,1316.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
908201120,221337.4450219912,1502.1960784313726,12778.27130852341,958114.5930372148,75180.30906227411,0.021022168940464173,0.014219677317790686,0.13487900668165043,0.04654103143541849,0.1080494746566422,0.006514528635117242,0.0020665442572446865
533221080,209600.0,1524.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
535178100,189400.0,1370.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
535457050,99500.0,925.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
923226270,106900.0,630.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
535105090,186900.0,1431.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
533253070,209700.0,1226.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
907280170,257800.0,1417.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
914476450,261900.0,1689.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
535327200,168100.0,928.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
528441090,507000.0,2490.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
906426195,328400.0,1953.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
534275170,213000.0,1345.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
923226180,88700.0,630.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
923226320,84300.0,630.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
528118050,524800.0,2290.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
916253320,221337.4450219912,1502.1960784313726,12778.27130852341,958114.5930372148,75180.30906227411,0.021022168940464173,0.014219677317790686,0.13487900668165043,0.04654103143541849,0.1080494746566422,0.006514528635117242,0.0020665442572446865
904300150,133400.0,1284.0,16660.0,1730913.0,103896.33853541416,0.022315390779317042,0.004801920768307323,0.1674669867947179,0.028435282420318064,0.10684273709483794,0.005588957966113837,0.0019509934930294012
533236050,221337.4450219912,1502.1960784313726,12778.27130852341,958114.5930372148,75180.30906227411,0.021022168940464173,0.014219677317790686,0.13487900668165043,0.04654103143541849,0.1080494746566422,0.006514528635117242,0.0020665442572446865
527354160,236300.0,2044.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
528435040,361000.0,1719.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
534129230,205400.0,1790.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
535325350,189300.0,1056.0,15920.0,1192818.0,74925.75376884421,0.02540706126165098,0.0037688442211055275,0.17399497487437185,0.043281540017001754,0.1092964824120603,0.008075833865686131,0.0027464374280066197
902408080,200100.0,2554.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
916455050,231600.0,1312.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
909276200,219600.0,1308.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
534277060,147500.0,888.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
905107280,172200.0,1034.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
923204050,207300.0,1280.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
531376050,209500.0,1585.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
903454010,157100.0,1355.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
906412010,489900.0,2276.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
535301060,201500.0,1154.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
534453080,132200.0,808.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
911102180,87500.0,1049.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
535403210,177100.0,1105.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
531382120,226000.0,1679.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
916455120,292200.0,1440.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
905475510,173800.0,1298.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
916326090,294300.0,2279.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
909101140,169600.0,1604.0,300.0,18118.0,60393.33333333333,0.007616734738933657,0.23333333333333334,0.13333333333333333,0.05811899768186334,0.0,0.011977039408323214,0.005684954189204106
907260050,277400.0,1932.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
907131090,250300.0,1661.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
903206160,233400.0,1827.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
528222020,239100.0,1492.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
526352090,204800.0,1277.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
534201280,160600.0,1052.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
908102330,160900.0,1220.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
906385010,249400.0,1226.0,11300.0,872772.0,77236.46017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
534276230,166000.0,1712.0,14090.0,1036620.0,73571.32718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
